MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16
2/16/25 8:01,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3292,484,1615,0,0.12,52.0,,
2/16/25 8:01,1.16.3,FR1,0,3.54,,1,Left,Left,3293,484,1615,0,,,0.06,
2/16/25 8:01,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3293,484,1616,0,0.48,27.0,,
2/16/25 8:01,1.16.3,FR1,0,3.54,,1,Left,Left,3294,484,1616,0,,,0.14,
2/16/25 8:01,1.16.3,FR1,0,3.54,2.0,1,Pellet,Left,3294,484,1617,0,0.06,22.0,,
2/16/25 8:02,1.16.3,FR1,0,3.54,,1,Left,Left,3295,484,1617,0,,,0.07,
2/16/25 8:02,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3295,484,1618,0,0.24,23.0,,
2/16/25 8:02,1.16.3,FR1,0,3.53,,1,Left,Left,3296,484,1618,0,,,0.08,
2/16/25 8:02,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3296,484,1619,0,0.42,27.0,,
2/16/25 8:03,1.16.3,FR1,0,3.54,,1,Left,Left,3297,484,1619,0,,,0.01,
2/16/25 8:03,1.16.3,FR1,0,3.54,2.0,1,Pellet,Left,3297,484,1620,0,0.3,42.0,,
2/16/25 8:03,1.16.3,FR1,0,3.54,,1,Left,Left,3298,484,1620,0,,,0.06,
2/16/25 8:04,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3298,484,1621,0,18.56,50.0,,
2/16/25 8:46,1.16.3,FR1,0,3.53,,1,Left,Left,3299,484,1621,0,,,0.41,
2/16/25 8:46,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3299,484,1622,0,6.44,2541.0,,
2/16/25 8:57,1.16.3,FR1,0,3.53,,1,Right,Left,3299,485,1622,0,,,0.11,
2/16/25 8:57,1.16.3,FR1,0,3.54,,1,Right,Left,3299,486,1622,0,,,0.1,
2/16/25 8:58,1.16.3,FR1,0,3.54,,1,Right,Left,3299,487,1622,0,,,0.14,
2/16/25 8:58,1.16.3,FR1,0,3.54,,1,Left,Left,3300,487,1622,0,,,0.12,
2/16/25 8:58,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3300,487,1623,0,1.16,710.0,,
2/16/25 8:58,1.16.3,FR1,0,3.54,,1,Left,Left,3301,487,1623,0,,,0.3,
2/16/25 8:58,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3301,487,1624,0,0.12,21.0,,
2/16/25 8:59,1.16.3,FR1,0,3.53,,1,Left,Left,3302,487,1624,0,,,0.12,
2/16/25 8:59,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3302,487,1625,0,0.42,16.0,,
2/16/25 8:59,1.16.3,FR1,0,3.53,,1,Left,Left,3303,487,1625,0,,,0.07,
2/16/25 8:59,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3303,487,1626,0,0.3,18.0,,
2/16/25 8:59,1.16.3,FR1,0,3.54,,1,Left,Left,3304,487,1626,0,,,0.02,
2/16/25 8:59,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3304,487,1627,0,0.55,18.0,,
2/16/25 8:59,1.16.3,FR1,0,3.53,,1,Left,Left,3305,487,1627,0,,,0.07,
2/16/25 8:59,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3305,487,1628,0,0.24,9.0,,
2/16/25 9:00,1.16.3,FR1,0,3.54,,1,Left,Left,3306,487,1628,0,,,0.04,
2/16/25 9:00,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3306,487,1629,0,0.48,18.0,,
2/16/25 9:00,1.16.3,FR1,0,3.54,,1,Left,Left,3307,487,1629,0,,,0.01,
2/16/25 9:00,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3307,487,1630,0,0.67,20.0,,
2/16/25 9:00,1.16.3,FR1,0,3.53,,1,Left,Left,3308,487,1630,0,,,0.11,
2/16/25 9:00,1.16.3,FR1,0,3.54,2.0,1,Pellet,Left,3308,487,1631,0,0.24,11.0,,
2/16/25 9:01,1.16.3,FR1,0,3.54,,1,Left,Left,3309,487,1631,0,,,0.06,
2/16/25 9:01,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3309,487,1632,0,0.12,21.0,,
2/16/25 9:07,1.16.3,FR1,0,3.54,,1,Left,Left,3310,487,1632,0,,,0.17,
2/16/25 9:07,1.16.3,FR1,0,3.54,,1,LeftDuringDispense,Left,3311,487,1632,0,,,0.01,
2/16/25 9:14,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3311,487,1633,0,Timed_out,820.0,,
2/16/25 9:17,1.16.3,FR1,0,3.54,,1,Left,Left,3312,487,1633,0,,,0.1,
2/16/25 9:26,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3312,487,1634,0,Timed_out,689.0,,
2/16/25 9:26,1.16.3,FR1,0,3.54,,1,Left,Left,3313,487,1634,0,,,0.14,
2/16/25 9:32,1.16.3,FR1,0,3.54,,1,LeftWithPellet,Left,3314,487,1634,0,,,0.31,
2/16/25 9:38,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3314,487,1635,0,Timed_out,739.0,,
2/16/25 10:04,1.16.3,FR1,0,3.54,,1,Left,Left,3315,487,1635,0,,,0.62,
2/16/25 10:04,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3315,487,1636,0,0.48,1536.0,,
2/16/25 10:04,1.16.3,FR1,0,3.54,,1,Left,Left,3316,487,1636,0,,,0.11,
2/16/25 10:04,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3316,487,1637,0,0.42,19.0,,
2/16/25 10:04,1.16.3,FR1,0,3.54,,1,Left,Left,3317,487,1637,0,,,0.02,
2/16/25 10:04,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3317,487,1638,0,0.42,16.0,,
2/16/25 10:05,1.16.3,FR1,0,3.53,,1,Left,Left,3318,487,1638,0,,,0.04,
2/16/25 10:05,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3318,487,1639,0,0.24,23.0,,
2/16/25 10:05,1.16.3,FR1,0,3.54,,1,Left,Left,3319,487,1639,0,,,0.02,
2/16/25 10:05,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3319,487,1640,0,0.18,17.0,,
2/16/25 10:05,1.16.3,FR1,0,3.54,,1,Left,Left,3320,487,1640,0,,,0.02,
2/16/25 10:05,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3320,487,1641,0,0.36,14.0,,
2/16/25 10:05,1.16.3,FR1,0,3.54,,1,Left,Left,3321,487,1641,0,,,0.02,
2/16/25 10:05,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3321,487,1642,0,0.24,15.0,,
2/16/25 10:06,1.16.3,FR1,0,3.54,,1,Left,Left,3322,487,1642,0,,,0.06,
2/16/25 10:06,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3322,487,1643,0,0.73,19.0,,
2/16/25 10:06,1.16.3,FR1,0,3.54,,1,Left,Left,3323,487,1643,0,,,0.48,
2/16/25 10:06,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3323,487,1644,0,0.3,3.0,,
2/16/25 10:06,1.16.3,FR1,0,3.53,,1,Left,Left,3324,487,1644,0,,,0.02,
2/16/25 10:06,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3324,487,1645,0,0.24,16.0,,
2/16/25 10:06,1.16.3,FR1,0,3.54,,1,Left,Left,3325,487,1645,0,,,0.18,
2/16/25 10:06,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3325,487,1646,0,0.3,20.0,,
2/16/25 10:07,1.16.3,FR1,0,3.53,,1,Left,Left,3326,487,1646,0,,,0.08,
2/16/25 10:07,1.16.3,FR1,0,3.53,,1,LeftDuringDispense,Left,3327,487,1646,0,,,0.13,
2/16/25 10:31,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3328,487,1646,0,,,0.05,
2/16/25 10:32,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3328,487,1647,0,Timed_out,1541.0,,
2/16/25 10:32,1.16.3,FR1,0,3.54,,1,Left,Left,3329,487,1647,0,,,0.1,
2/16/25 10:32,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3329,487,1648,0,0.67,27.0,,
2/16/25 10:33,1.16.3,FR1,0,3.54,,1,Right,Left,3329,488,1648,0,,,0.17,
2/16/25 10:33,1.16.3,FR1,0,3.54,,1,Right,Left,3329,489,1648,0,,,0.09,
2/16/25 10:33,1.16.3,FR1,0,3.53,,1,Left,Left,3330,489,1648,0,,,0.18,
2/16/25 10:45,1.16.3,FR1,0,3.54,2.0,1,Pellet,Left,3330,489,1649,0,Timed_out,767.0,,
2/16/25 10:49,1.16.3,FR1,0,3.53,,1,Left,Left,3331,489,1649,0,,,0.08,
2/16/25 10:49,1.16.3,FR1,0,3.53,,1,LeftDuringDispense,Left,3332,489,1649,0,,,0.01,
2/16/25 10:50,1.16.3,FR1,0,3.54,2.0,1,Pellet,Left,3332,489,1650,0,16.34,258.0,,
2/16/25 10:55,1.16.3,FR1,0,3.53,,1,Left,Left,3333,489,1650,0,,,0.0,
2/16/25 10:56,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3333,489,1651,0,Timed_out,381.0,,
2/16/25 12:10,1.16.3,FR1,0,3.53,,1,Left,Left,3334,489,1651,0,,,0.09,
2/16/25 12:10,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3334,489,1652,0,0.42,4453.0,,
2/16/25 12:10,1.16.3,FR1,0,3.54,,1,Left,Left,3335,489,1652,0,,,0.07,
2/16/25 12:10,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3335,489,1653,0,0.18,24.0,,
2/16/25 12:11,1.16.3,FR1,0,3.54,,1,Left,Left,3336,489,1653,0,,,0.06,
2/16/25 12:11,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3336,489,1654,0,0.48,17.0,,
2/16/25 12:11,1.16.3,FR1,0,3.53,,1,Left,Left,3337,489,1654,0,,,0.03,
2/16/25 12:11,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3337,489,1655,0,0.55,17.0,,
2/16/25 12:11,1.16.3,FR1,0,3.53,,1,Left,Left,3338,489,1655,0,,,0.04,
2/16/25 12:11,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3338,489,1656,0,0.61,16.0,,
2/16/25 12:12,1.16.3,FR1,0,3.54,,1,Left,Left,3339,489,1656,0,,,0.09,
2/16/25 12:12,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3339,489,1657,0,0.18,16.0,,
2/16/25 12:12,1.16.3,FR1,0,3.53,,1,Left,Left,3340,489,1657,0,,,0.04,
2/16/25 12:12,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3340,489,1658,0,0.24,20.0,,
2/16/25 12:12,1.16.3,FR1,0,3.54,,1,Left,Left,3341,489,1658,0,,,0.1,
2/16/25 12:12,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3341,489,1659,0,9.63,32.0,,
2/16/25 12:13,1.16.3,FR1,0,3.53,,1,Left,Left,3342,489,1659,0,,,0.04,
2/16/25 12:13,1.16.3,FR1,0,3.53,,1,LeftDuringDispense,Left,3343,489,1659,0,,,0.07,
2/16/25 12:13,1.16.3,FR1,0,3.53,4.0,1,Pellet,Left,3343,489,1660,0,0.97,35.0,,
2/16/25 12:13,1.16.3,FR1,0,3.54,,1,Left,Left,3344,489,1660,0,,,0.06,
2/16/25 12:13,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3344,489,1661,0,0.36,24.0,,
2/16/25 12:14,1.16.3,FR1,0,3.53,,1,Left,Left,3345,489,1661,0,,,0.28,
2/16/25 12:14,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3345,489,1662,0,9.94,33.0,,
2/16/25 12:18,1.16.3,FR1,0,3.53,,1,Left,Left,3346,489,1662,0,,,0.14,
2/16/25 12:18,1.16.3,FR1,0,3.54,,1,LeftWithPellet,Left,3347,489,1662,0,,,0.17,
2/16/25 12:31,1.16.3,FR1,0,3.53,,1,RightWithPellet,Left,3347,490,1662,0,,,0.18,
2/16/25 12:40,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3347,490,1663,0,Timed_out,1542.0,,
2/16/25 12:40,1.16.3,FR1,0,3.53,,1,Right,Left,3347,491,1663,0,,,0.03,
2/16/25 13:09,1.16.3,FR1,0,3.53,,1,Right,Left,3347,492,1663,0,,,0.21,
2/16/25 13:13,1.16.3,FR1,0,3.53,,1,Right,Left,3347,493,1663,0,,,0.0,
2/16/25 13:49,1.16.3,FR1,0,3.53,,1,Left,Left,3348,493,1663,0,,,0.14,
2/16/25 13:49,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3348,493,1664,0,0.49,4157.0,,
2/16/25 13:49,1.16.3,FR1,0,3.53,,1,Left,Left,3349,493,1664,0,,,0.11,
2/16/25 13:50,1.16.3,FR1,0,3.54,,1,LeftDuringDispense,Left,3350,493,1664,0,,,0.01,
2/16/25 13:50,1.16.3,FR1,0,3.53,,1,LeftDuringDispense,Left,3351,493,1664,0,,,0.13,
2/16/25 13:50,1.16.3,FR1,0,3.53,3.0,1,Pellet,Left,3351,493,1665,0,1.4,38.0,,
2/16/25 13:50,1.16.3,FR1,0,3.53,,1,Left,Left,3352,493,1665,0,,,0.08,
2/16/25 13:50,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3352,493,1666,0,0.18,10.0,,
2/16/25 13:50,1.16.3,FR1,0,3.53,,1,Left,Left,3353,493,1666,0,,,0.12,
2/16/25 13:50,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3353,493,1667,0,0.42,13.0,,
2/16/25 13:50,1.16.3,FR1,0,3.54,,1,Left,Left,3354,493,1667,0,,,0.04,
2/16/25 13:50,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3354,493,1668,0,0.12,17.0,,
2/16/25 13:51,1.16.3,FR1,0,3.54,,1,Left,Left,3355,493,1668,0,,,0.11,
2/16/25 13:51,1.16.3,FR1,0,3.53,3.0,1,Pellet,Left,3355,493,1669,0,0.24,18.0,,
2/16/25 13:51,1.16.3,FR1,0,3.53,,1,Left,Left,3356,493,1669,0,,,0.06,
2/16/25 13:51,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3356,493,1670,0,0.24,15.0,,
2/16/25 13:51,1.16.3,FR1,0,3.54,,1,Left,Left,3357,493,1670,0,,,0.01,
2/16/25 13:51,1.16.3,FR1,0,3.54,2.0,1,Pellet,Left,3357,493,1671,0,0.24,25.0,,
2/16/25 13:52,1.16.3,FR1,0,3.53,,1,Left,Left,3358,493,1671,0,,,0.21,
2/16/25 13:53,1.16.3,FR1,0,3.53,,1,RightWithPellet,Left,3358,494,1671,0,,,0.07,
2/16/25 13:53,1.16.3,FR1,0,3.53,,1,RightWithPellet,Left,3358,495,1671,0,,,0.06,
2/16/25 14:05,1.16.3,FR1,0,3.54,,1,LeftWithPellet,Left,3359,495,1671,0,,,0.04,
2/16/25 14:13,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3360,495,1671,0,,,0.04,
2/16/25 14:13,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3361,495,1671,0,,,0.25,
2/16/25 14:16,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3362,495,1671,0,,,0.15,
2/16/25 14:17,1.16.3,FR1,0,3.53,,1,RightWithPellet,Left,3362,496,1671,0,,,0.13,
2/16/25 14:20,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3363,496,1671,0,,,0.06,
2/16/25 14:24,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3364,496,1671,0,,,0.15,
2/16/25 14:24,1.16.3,FR1,0,3.54,,1,LeftWithPellet,Left,3365,496,1671,0,,,0.16,
2/16/25 14:24,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3366,496,1671,0,,,0.01,
2/16/25 14:24,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3367,496,1671,0,,,0.01,
2/16/25 14:26,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3368,496,1671,0,,,0.08,
2/16/25 14:29,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3368,496,1672,0,Timed_out,2272.0,,
2/16/25 14:29,1.16.3,FR1,0,3.53,,1,Left,Left,3369,496,1672,0,,,0.05,
2/16/25 14:29,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3369,496,1673,0,0.18,13.0,,
2/16/25 14:30,1.16.3,FR1,0,3.53,,1,Left,Left,3370,496,1673,0,,,0.1,
2/16/25 14:30,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3370,496,1674,0,0.18,17.0,,
2/16/25 14:30,1.16.3,FR1,0,3.53,,1,Left,Left,3371,496,1674,0,,,0.07,
2/16/25 14:30,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3371,496,1675,0,0.24,13.0,,
2/16/25 14:30,1.16.3,FR1,0,3.52,,1,Left,Left,3372,496,1675,0,,,0.09,
2/16/25 14:30,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3372,496,1676,0,0.18,16.0,,
2/16/25 14:30,1.16.3,FR1,0,3.54,,1,Left,Left,3373,496,1676,0,,,0.02,
2/16/25 14:30,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3373,496,1677,0,0.18,14.0,,
2/16/25 14:31,1.16.3,FR1,0,3.53,,1,Left,Left,3374,496,1677,0,,,0.05,
2/16/25 14:31,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3374,496,1678,0,0.12,17.0,,
2/16/25 14:31,1.16.3,FR1,0,3.53,,1,Left,Left,3375,496,1678,0,,,0.04,
2/16/25 14:31,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3375,496,1679,0,0.18,4.0,,
2/16/25 14:31,1.16.3,FR1,0,3.53,,1,Left,Left,3376,496,1679,0,,,0.07,
2/16/25 14:31,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3376,496,1680,0,0.12,18.0,,
2/16/25 14:31,1.16.3,FR1,0,3.53,,1,Left,Left,3377,496,1680,0,,,0.03,
2/16/25 14:31,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3377,496,1681,0,0.18,17.0,,
2/16/25 14:32,1.16.3,FR1,0,3.53,,1,Left,Left,3378,496,1681,0,,,0.06,
2/16/25 14:32,1.16.3,FR1,0,3.55,1.0,1,Pellet,Left,3378,496,1682,0,0.24,17.0,,
2/16/25 14:32,1.16.3,FR1,0,3.53,,1,Left,Left,3379,496,1682,0,,,0.02,
2/16/25 14:32,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3379,496,1683,0,0.18,17.0,,
2/16/25 14:32,1.16.3,FR1,0,3.53,,1,Left,Left,3380,496,1683,0,,,0.13,
2/16/25 14:32,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3380,496,1684,0,0.49,18.0,,
2/16/25 14:32,1.16.3,FR1,0,3.53,,1,Left,Left,3381,496,1684,0,,,0.04,
2/16/25 14:32,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3381,496,1685,0,0.12,18.0,,
2/16/25 14:33,1.16.3,FR1,0,3.55,,1,Left,Left,3382,496,1685,0,,,0.06,
2/16/25 14:33,1.16.3,FR1,0,3.56,2.0,1,Pellet,Left,3382,496,1686,0,0.61,19.0,,
2/16/25 14:37,1.16.3,FR1,0,3.54,,1,Left,Left,3383,496,1686,0,,,0.22,
2/16/25 14:37,1.16.3,FR1,0,3.54,,1,LeftDuringDispense,Left,3384,496,1686,0,,,0.01,
2/16/25 14:38,1.16.3,FR1,0,3.55,,1,RightWithPellet,Left,3384,497,1686,0,,,0.12,
2/16/25 14:46,1.16.3,FR1,0,3.54,3.0,1,Pellet,Left,3384,497,1687,0,Timed_out,778.0,,
2/16/25 14:50,1.16.3,FR1,0,3.53,,1,Left,Left,3385,497,1687,0,,,0.21,
2/16/25 14:54,1.16.3,FR1,0,3.54,2.0,1,Pellet,Left,3385,497,1688,0,Timed_out,515.0,,
2/16/25 15:20,1.16.3,FR1,0,3.54,,1,Left,Left,3386,497,1688,0,,,0.04,
2/16/25 15:20,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3386,497,1689,0,2.75,1528.0,,
2/16/25 15:20,1.16.3,FR1,0,3.54,,1,Left,Left,3387,497,1689,0,,,0.09,
2/16/25 15:20,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3387,497,1690,0,0.24,21.0,,
2/16/25 15:20,1.16.3,FR1,0,3.52,,1,Left,Left,3388,497,1690,0,,,0.03,
2/16/25 15:20,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3388,497,1691,0,0.36,13.0,,
2/16/25 15:21,1.16.3,FR1,0,3.53,,1,Left,Left,3389,497,1691,0,,,0.0,
2/16/25 15:21,1.16.3,FR1,0,3.53,2.0,1,Pellet,Left,3389,497,1692,0,14.25,42.0,,
2/16/25 15:21,1.16.3,FR1,0,3.54,,1,Left,Left,3390,497,1692,0,,,0.08,
2/16/25 15:21,1.16.3,FR1,0,3.54,2.0,1,Pellet,Left,3390,497,1693,0,0.12,24.0,,
2/16/25 15:22,1.16.3,FR1,0,3.54,,1,Left,Left,3391,497,1693,0,,,0.12,
2/16/25 15:27,1.16.3,FR1,0,3.53,,1,RightWithPellet,Left,3391,498,1693,0,,,0.05,
2/16/25 15:40,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3392,498,1693,0,,,0.49,
2/16/25 15:40,1.16.3,FR1,0,3.53,1.0,1,Pellet,Left,3392,498,1694,0,Timed_out,1088.0,,
2/16/25 15:40,1.16.3,FR1,0,3.53,,1,Left,Left,3393,498,1694,0,,,0.04,
2/16/25 15:40,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3393,498,1695,0,27.44,33.0,,
2/16/25 15:40,1.16.3,FR1,0,3.52,,1,Left,Left,3394,498,1695,0,,,0.05,
2/16/25 15:40,1.16.3,FR1,0,3.53,,1,LeftWithPellet,Left,3395,498,1695,0,,,0.07,
2/16/25 15:40,1.16.3,FR1,0,3.54,1.0,1,Pellet,Left,3395,498,1696,0,4.1,8.0,,
2/16/25 17:04,1.16.3,FR1,0,4.01,,1,Right,Left,3395,499,1696,0,,,0.02,
2/16/25 17:06,1.16.3,FR1,0,4.01,,1,Right,Left,3395,500,1696,0,,,0.15,
2/16/25 17:09,1.16.3,FR1,0,4.01,,1,Left,Left,3396,500,1696,0,,,0.09,
2/16/25 17:16,1.16.3,FR1,0,4.01,,1,RightWithPellet,Left,3396,501,1696,0,,,0.36,
2/16/25 17:21,1.16.3,FR1,0,4.01,,1,RightWithPellet,Left,3396,502,1696,0,,,0.15,
2/16/25 17:34,1.16.3,FR1,0,4.02,1.0,1,Pellet,Left,3396,502,1697,0,Timed_out,,,
2/16/25 17:46,1.16.3,FR1,0,4.01,,1,Left,Left,3397,502,1697,0,,,0.0,
2/16/25 17:46,1.16.3,FR1,0,4.01,1.0,1,Pellet,Left,3397,502,1698,0,2.56,706.0,,
2/16/25 17:54,1.16.3,FR1,0,4.01,,1,Right,Left,3397,503,1698,0,,,0.03,
2/16/25 19:36,1.16.3,FR1,0,4.0,,1,Left,Left,3398,503,1698,0,,,0.2,
2/16/25 19:36,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,3398,503,1699,0,0.73,6621.0,,
2/16/25 19:37,1.16.3,FR1,0,4.0,,1,Left,Left,3399,503,1699,0,,,0.08,
2/16/25 19:37,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,3399,503,1700,0,0.36,23.0,,
2/16/25 19:37,1.16.3,FR1,0,4.0,,1,Left,Left,3400,503,1700,0,,,0.05,
2/16/25 19:37,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,3400,503,1701,0,0.42,20.0,,
2/16/25 19:37,1.16.3,FR1,0,4.0,,1,Left,Left,3401,503,1701,0,,,0.06,
2/16/25 19:37,1.16.3,FR1,0,4.0,2.0,1,Pellet,Left,3401,503,1702,0,0.3,18.0,,
2/16/25 19:38,1.16.3,FR1,0,4.0,,1,Left,Left,3402,503,1702,0,,,0.12,
2/16/25 19:38,1.16.3,FR1,0,4.0,3.0,1,Pellet,Left,3402,503,1703,0,0.24,25.0,,
2/16/25 19:38,1.16.3,FR1,0,4.01,,1,Left,Left,3403,503,1703,0,,,0.05,
2/16/25 19:38,1.16.3,FR1,0,4.0,2.0,1,Pellet,Left,3403,503,1704,0,0.06,22.0,,
2/16/25 19:40,1.16.3,FR1,0,4.0,,1,Left,Left,3404,503,1704,0,,,0.02,
2/16/25 19:40,1.16.3,FR1,0,4.01,2.0,1,Pellet,Left,3404,503,1705,0,0.18,96.0,,
2/16/25 21:46,1.16.3,FR1,0,4.0,,1,Right,Left,3404,504,1705,0,,,0.08,
2/16/25 21:53,1.16.3,FR1,0,4.0,,1,Right,Left,3404,505,1705,0,,,0.04,
2/17/25 1:08,1.16.3,FR1,0,3.99,,1,Left,Left,3405,505,1705,0,,,0.07,
2/17/25 1:08,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,3405,505,1706,0,0.85,19692.0,,
2/17/25 1:08,1.16.3,FR1,0,3.99,,1,Left,Left,3406,505,1706,0,,,0.07,
2/17/25 1:08,1.16.3,FR1,0,3.99,2.0,1,Pellet,Left,3406,505,1707,0,0.24,19.0,,
2/17/25 1:09,1.16.3,FR1,0,4.0,,1,Left,Left,3407,505,1707,0,,,0.16,
2/17/25 1:17,1.16.3,FR1,0,4.0,,1,RightWithPellet,Left,3407,506,1707,0,,,0.61,
2/17/25 1:17,1.16.3,FR1,0,4.0,,1,RightWithPellet,Left,3407,507,1707,0,,,0.44,
2/17/25 3:13,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,3407,507,1708,0,Timed_out,7496.0,,
2/17/25 3:45,1.16.3,FR1,0,3.99,,1,Left,Left,3408,507,1708,0,,,0.05,
2/17/25 3:45,1.16.3,FR1,0,4.0,1.0,1,Pellet,Left,3408,507,1709,0,0.42,1882.0,,
2/17/25 3:45,1.16.3,FR1,0,3.99,,1,Left,Left,3409,507,1709,0,,,0.08,
2/17/25 3:45,1.16.3,FR1,0,3.99,1.0,1,Pellet,Left,3409,507,1710,0,0.3,36.0,,
2/17/25 3:45,1.16.3,FR1,0,3.99,,1,Left,Left,3410,507,1710,0,,,0.04,
2/17/25 3:46,1.16.3,FR1,0,3.99,1.0,1,Pellet,Left,3410,507,1711,0,0.48,22.0,,
2/17/25 3:46,1.16.3,FR1,0,3.99,,1,Left,Left,3411,507,1711,0,,,0.05,
2/17/25 3:46,1.16.3,FR1,0,3.99,1.0,1,Pellet,Left,3411,507,1712,0,0.36,22.0,,
2/17/25 3:46,1.16.3,FR1,0,3.99,,1,Left,Left,3412,507,1712,0,,,0.08,
2/17/25 3:46,1.16.3,FR1,0,3.99,2.0,1,Pellet,Left,3412,507,1713,0,0.6,27.0,,
2/17/25 5:41,1.16.3,FR1,0,3.99,,1,Left,Left,3413,507,1713,0,,,0.25,
2/17/25 5:41,1.16.3,FR1,0,3.99,1.0,1,Pellet,Left,3413,507,1714,0,0.61,6898.0,,
2/17/25 5:42,1.16.3,FR1,0,3.98,,1,Left,Left,3414,507,1714,0,,,0.04,
2/17/25 5:42,1.16.3,FR1,0,3.99,1.0,1,Pellet,Left,3414,507,1715,0,0.48,50.0,,
