MM:DD:YYYY,hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/16/93,6:37:47 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,368,152,332,0,0.67,3179,nan
3/16/93,6:38:10 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,369,152,332,0,nan,nan,0.15
3/16/93,6:38:11 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,369,152,333,0,0.42,24,nan
3/16/93,6:38:35 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,370,152,333,0,nan,nan,0
3/16/93,6:38:37 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,370,152,334,0,0.36,25,nan
3/16/93,6:38:54 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,371,152,334,0,nan,nan,0.13
3/16/93,6:38:55 AM,1.16.3,FR1,0,4.06,1,1,Pellet,Left,371,152,335,0,0.42,19,nan
3/16/93,6:39:22 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,372,152,335,0,nan,nan,0.09
3/16/93,6:39:23 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,372,152,336,0,0.42,28,nan
3/16/93,6:39:45 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,373,152,336,0,nan,nan,0.25
3/16/93,6:39:46 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,373,152,337,0,0.85,23,nan
3/16/93,6:42:18 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,373,153,337,0,nan,nan,0.53
3/16/93,6:42:18 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,373,154,337,0,nan,nan,0.25
3/16/93,6:51:20 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,374,154,337,0,nan,nan,0.05
3/16/93,6:51:22 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,374,154,338,0,1.22,696,nan
3/16/93,6:51:42 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,375,154,338,0,nan,nan,0.07
3/16/93,6:51:44 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,375,154,339,0,0.42,22,nan
3/16/93,6:52:00 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,376,154,339,0,nan,nan,0.16
3/16/93,6:52:01 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,376,154,340,0,0.61,17,nan
3/16/93,6:52:14 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,377,154,340,0,nan,nan,0.03
3/16/93,6:52:15 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,377,154,341,0,0.61,14,nan
3/16/93,6:52:34 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,378,154,341,0,nan,nan,0.18
3/16/93,6:52:35 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,378,154,342,0,0.48,20,nan
3/16/93,6:54:02 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,378,155,342,0,nan,nan,0.03
3/16/93,7:00:50 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,379,155,342,0,nan,nan,0.43
3/16/93,7:00:53 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,379,155,343,0,2.26,498,nan
3/16/93,7:11:08 AM,1.16.3,FR1,0,4.06,nan,1,Right,Left,379,156,343,0,nan,nan,0.06
3/16/93,7:12:04 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,380,156,343,0,nan,nan,0.4
3/16/93,7:12:06 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,380,156,344,0,1.22,673,nan
3/16/93,7:12:23 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,381,156,344,0,nan,nan,0.25
3/16/93,7:12:24 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,381,156,345,0,0.42,18,nan
3/16/93,7:12:40 AM,1.16.3,FR1,0,4.06,nan,1,Left,Left,382,156,345,0,nan,nan,0.16
3/16/93,7:12:42 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,382,156,346,0,0.79,18,nan
3/16/93,7:13:01 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,383,156,346,0,nan,nan,0.04
3/16/93,7:13:02 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,383,156,347,0,0.42,20,nan
3/16/93,7:13:14 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,384,156,347,0,nan,nan,0.29
3/16/93,7:13:15 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,384,156,348,0,0.48,13,nan
3/16/93,7:32:02 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,385,156,348,0,nan,nan,0.31
3/16/93,7:32:04 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,385,156,349,0,1.71,1129,nan
3/16/93,7:37:36 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,386,156,349,0,nan,nan,0.33
3/16/93,7:38:55 AM,1.16.3,FR1,0,4.05,nan,1,LeftWithPellet,Left,387,156,349,0,nan,nan,0.18
3/16/93,7:38:56 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,387,156,350,0,Timed_out,412,nan
3/16/93,7:39:15 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,388,156,350,0,nan,nan,0.15
3/16/93,7:39:17 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,388,156,351,0,0.67,20,nan
3/16/93,7:39:48 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,389,156,351,0,nan,nan,0.2
3/16/93,7:39:49 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,389,156,352,0,0.36,33,nan
3/16/93,7:40:02 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,390,156,352,0,nan,nan,0.04
3/16/93,7:40:03 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,390,156,353,0,0.79,14,nan
3/16/93,7:40:28 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,391,156,353,0,nan,nan,0.04
3/16/93,7:40:29 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,391,156,354,0,0.67,26,nan
3/16/93,7:40:43 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,392,156,354,0,nan,nan,0.13
3/16/93,7:40:44 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,392,156,355,0,0.91,15,nan
3/16/93,7:41:02 AM,1.16.3,FR1,0,4.06,nan,1,Left,Left,393,156,355,0,nan,nan,0.04
3/16/93,7:41:04 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,393,156,356,0,0.79,20,nan
3/16/93,7:41:24 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,394,156,356,0,nan,nan,0.08
3/16/93,7:41:25 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,394,156,357,0,0.36,21,nan
3/16/93,7:43:32 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,394,157,357,0,nan,nan,0.09
3/16/93,7:43:42 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,394,158,357,0,nan,nan,0.16
3/16/93,7:59:55 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,395,158,357,0,nan,nan,0.34
3/16/93,7:59:56 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,395,158,358,0,0.48,1111,nan
3/16/93,8:00:29 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,396,158,358,0,nan,nan,0.29
3/16/93,8:00:31 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,396,158,359,0,0.55,34,nan
3/16/93,8:00:51 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,397,158,359,0,nan,nan,0.05
3/16/93,8:00:57 AM,1.16.3,FR1,0,4.05,3,1,Pellet,Left,397,158,360,0,0.48,26,nan
3/16/93,8:07:48 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,397,159,360,0,nan,nan,0.04
3/16/93,8:12:49 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,398,159,360,0,nan,nan,0.35
3/16/93,8:12:51 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,398,159,361,0,0.55,715,nan
3/16/93,8:21:29 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,399,159,361,0,nan,nan,0.06
3/16/93,8:21:29 AM,1.16.3,FR1,0,4.05,nan,1,LeftDuringDispense,Left,400,159,361,0,nan,nan,0.02
3/16/93,8:23:45 AM,1.16.3,FR1,0,4.05,nan,1,LeftWithPellet,Left,401,159,361,0,nan,nan,0.24
3/16/93,8:29:38 AM,1.16.3,FR1,0,4.05,3,1,Pellet,Left,401,159,362,0,Timed_out,1007,nan
3/16/93,8:31:45 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,402,159,362,0,nan,nan,0.14
3/16/93,8:31:59 AM,1.16.3,FR1,0,4.05,3,1,Pellet,Left,402,159,363,0,10.55,141,nan
3/16/93,8:35:39 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,402,160,363,0,nan,nan,0.08
3/16/93,8:38:20 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,402,161,363,0,nan,nan,0.3
3/16/93,8:38:22 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,402,162,363,0,nan,nan,0.24
3/16/93,8:46:50 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,402,163,363,0,nan,nan,0.29
3/16/93,9:01:43 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,403,163,363,0,nan,nan,0.27
3/16/93,9:01:48 AM,1.16.3,FR1,0,4.05,3,1,Pellet,Left,403,163,364,0,2.32,1789,nan
3/16/93,9:03:37 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,404,163,364,0,nan,nan,0.03
3/16/93,9:03:39 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,404,163,365,0,1.09,111,nan
3/16/93,9:04:00 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,405,163,365,0,nan,nan,0.3
3/16/93,9:04:01 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,405,163,366,0,0.48,22,nan
3/16/93,9:04:17 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,406,163,366,0,nan,nan,0.24
3/16/93,9:04:19 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,406,163,367,0,0.61,18,nan
3/16/93,9:04:57 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,407,163,367,0,nan,nan,0.22
3/16/93,9:04:59 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,407,163,368,0,1.22,40,nan
3/16/93,9:06:28 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,407,164,368,0,nan,nan,0.02
3/16/93,10:52:45 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,408,164,368,0,nan,nan,0.18
3/16/93,10:52:47 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,408,164,369,0,0.73,6468,nan
3/16/93,10:53:12 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,409,164,369,0,nan,nan,0.18
3/16/93,10:53:13 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,409,164,370,0,0.55,26,nan
3/16/93,10:53:31 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,410,164,370,0,nan,nan,0.18
3/16/93,10:53:33 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,410,164,371,0,0.36,20,nan
3/16/93,10:53:52 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,411,164,371,0,nan,nan,0.18
3/16/93,10:53:53 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,411,164,372,0,0.42,20,nan
3/16/93,10:54:12 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,412,164,372,0,nan,nan,0.18
3/16/93,10:54:15 AM,1.16.3,FR1,0,4.05,2,1,Pellet,Left,412,164,373,0,0.97,22,nan
3/16/93,10:54:38 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,413,164,373,0,nan,nan,0.29
3/16/93,10:54:40 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,413,164,374,0,1.28,25,nan
3/16/93,10:55:00 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,414,164,374,0,nan,nan,0.04
3/16/93,10:55:01 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,414,164,375,0,0.36,21,nan
3/16/93,10:55:23 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,415,164,375,0,nan,nan,0.13
3/16/93,10:55:24 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,415,164,376,0,0.6,23,nan
3/16/93,10:55:41 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,416,164,376,0,nan,nan,0.04
3/16/93,10:55:44 AM,1.16.3,FR1,0,4.04,3,1,Pellet,Left,416,164,377,0,0.06,20,nan
3/16/93,10:56:20 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,417,164,377,0,nan,nan,0.26
3/16/93,10:56:21 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,417,164,378,0,0.55,37,nan
3/16/93,10:58:03 AM,1.16.3,FR1,0,4.04,nan,1,Right,Left,417,165,378,0,nan,nan,0.02
3/16/93,10:58:04 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,417,166,378,0,nan,nan,0
3/16/93,10:58:05 AM,1.16.3,FR1,0,4.04,nan,1,Right,Left,417,167,378,0,nan,nan,0
3/16/93,10:58:09 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,417,168,378,0,nan,nan,0.24
3/16/93,10:58:13 AM,1.16.3,FR1,0,4.04,nan,1,Right,Left,417,169,378,0,nan,nan,0.87
3/16/93,10:58:15 AM,1.16.3,FR1,0,4.05,nan,1,Right,Left,417,170,378,0,nan,nan,0.99
3/16/93,10:58:16 AM,1.16.3,FR1,0,4.04,nan,1,Right,Left,417,171,378,0,nan,nan,0.48
3/16/93,10:58:20 AM,1.16.3,FR1,0,4.03,nan,1,Right,Left,417,172,378,0,nan,nan,0.54
3/16/93,10:58:20 AM,1.16.3,FR1,0,4.04,nan,1,Right,Left,417,173,378,0,nan,nan,0
3/16/93,10:58:26 AM,1.16.3,FR1,0,4.03,nan,1,Left,Left,418,173,378,0,nan,nan,0.17
3/16/93,10:58:27 AM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,418,173,379,0,0.55,126,nan
3/16/93,10:58:43 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,419,173,379,0,nan,nan,0.11
3/16/93,10:58:44 AM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,419,173,380,0,1.16,17,nan
3/16/93,10:58:57 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,420,173,380,0,nan,nan,0.02
3/16/93,10:58:59 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,420,173,381,0,0.42,15,nan
3/16/93,10:59:17 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,421,173,381,0,nan,nan,0.04
3/16/93,10:59:18 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,421,173,382,0,0.55,19,nan
3/16/93,10:59:42 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,422,173,382,0,nan,nan,0.12
3/16/93,10:59:43 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,422,173,383,0,0.55,25,nan
3/16/93,10:59:50 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,423,173,383,0,nan,nan,0
3/16/93,10:59:54 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,423,173,384,0,3.43,11,nan
3/16/93,11:00:18 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,424,173,384,0,nan,nan,0.1
3/16/93,11:00:19 AM,1.16.3,FR1,0,4.04,nan,1,LeftDuringDispense,Left,425,173,384,0,nan,nan,0.26
3/16/93,11:00:22 AM,1.16.3,FR1,0,4.05,2,1,Pellet,Left,425,173,385,0,0.36,28,nan
3/16/93,11:00:43 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,426,173,385,0,nan,nan,0.06
3/16/93,11:00:44 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,426,173,386,0,0.3,22,nan
3/16/93,11:39:40 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,427,173,386,0,nan,nan,0.01
3/16/93,11:39:43 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,427,173,387,0,2.38,2339,nan
3/16/93,11:40:09 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,428,173,387,0,nan,nan,0.16
3/16/93,11:40:11 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,428,173,388,0,1.4,28,nan
3/16/93,11:40:33 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,429,173,388,0,nan,nan,0.15
3/16/93,11:40:34 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,429,173,389,0,0.61,23,nan
3/16/93,11:40:53 AM,1.16.3,FR1,0,4.04,nan,1,Left,Left,430,173,389,0,nan,nan,0.23
3/16/93,11:40:55 AM,1.16.3,FR1,0,4.05,1,1,Pellet,Left,430,173,390,0,1.28,21,nan
3/16/93,11:41:16 AM,1.16.3,FR1,0,4.05,nan,1,Left,Left,431,173,390,0,nan,nan,0.24
3/16/93,11:41:17 AM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,431,173,391,0,0.55,22,nan
3/16/93,12:45:02 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,432,173,391,0,nan,nan,0.21
3/16/93,12:45:04 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,432,173,392,0,0.61,3827,nan
3/16/93,12:45:27 PM,1.16.3,FR1,0,4.04,nan,1,Left,Left,433,173,392,0,nan,nan,0.12
3/16/93,12:45:29 PM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,433,173,393,0,0.42,25,nan
3/16/93,12:45:53 PM,1.16.3,FR1,0,4.04,nan,1,Left,Left,434,173,393,0,nan,nan,0.12
3/16/93,12:45:55 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,434,173,394,0,0.79,26,nan
3/16/93,12:46:11 PM,1.16.3,FR1,0,4.04,nan,1,Left,Left,435,173,394,0,nan,nan,0.05
3/16/93,12:46:12 PM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,435,173,395,0,0.91,17,nan
3/16/93,12:46:33 PM,1.16.3,FR1,0,4.04,nan,1,Left,Left,436,173,395,0,nan,nan,0.17
3/16/93,12:46:35 PM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,436,173,396,0,0.73,23,nan
3/16/93,12:46:53 PM,1.16.3,FR1,0,4.04,nan,1,Left,Left,437,173,396,0,nan,nan,0.22
3/16/93,12:46:54 PM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,437,173,397,0,0.42,19,nan
3/16/93,12:47:12 PM,1.16.3,FR1,0,4.04,nan,1,Left,Left,438,173,397,0,nan,nan,0.13
3/16/93,12:47:13 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,438,173,398,0,0.36,19,nan
3/16/93,12:47:31 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,439,173,398,0,nan,nan,0.17
3/16/93,12:47:33 PM,1.16.3,FR1,0,4.04,1,1,Pellet,Left,439,173,399,0,0.91,20,nan
3/16/93,2:08:12 PM,1.16.3,FR1,0,4.04,nan,1,Right,Left,439,174,399,0,nan,nan,1.51
3/16/93,2:08:34 PM,1.16.3,FR1,0,4.04,nan,1,Left,Left,440,174,399,0,nan,nan,0.06
3/16/93,2:08:34 PM,1.16.3,FR1,0,4.03,nan,1,LeftDuringDispense,Left,441,174,399,0,nan,nan,0.19
3/16/93,2:08:58 PM,1.16.3,FR1,0,4.03,2,1,Pellet,Left,441,174,400,0,20.99,4885,nan
3/16/93,2:09:43 PM,1.16.3,FR1,0,4.04,nan,1,Right,Left,441,175,400,0,nan,nan,0.29
3/16/93,2:15:57 PM,1.16.3,FR1,0,4.04,nan,1,Right,Left,441,176,400,0,nan,nan,0.17
3/16/93,2:57:12 PM,1.16.3,FR1,0,4.03,nan,1,Right,Left,441,177,400,0,nan,nan,0.03
3/16/93,4:20:13 PM,1.16.3,FR1,0,4.04,nan,1,Left,Left,442,177,400,0,nan,nan,0.2
3/16/93,4:20:15 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,442,177,401,0,1.28,7877,nan
3/16/93,4:20:48 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,443,177,401,0,nan,nan,0.17
3/16/93,4:20:50 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,443,177,402,0,1.4,35,nan
3/16/93,4:21:49 PM,1.16.3,FR1,0,4.03,nan,1,Right,Left,443,178,402,0,nan,nan,0.02
3/16/93,4:21:51 PM,1.16.3,FR1,0,4.03,nan,1,Right,Left,443,179,402,0,nan,nan,0.99
3/16/93,4:21:54 PM,1.16.3,FR1,0,4.03,nan,1,Right,Left,443,180,402,0,nan,nan,0.14
3/16/93,4:21:57 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,444,180,402,0,nan,nan,0.13
3/16/93,4:21:59 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,444,180,403,0,0.91,68,nan
3/16/93,4:22:21 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,445,180,403,0,nan,nan,0.06
3/16/93,4:22:22 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,445,180,404,0,0.55,24,nan
3/16/93,4:22:39 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,446,180,404,0,nan,nan,0.23
3/16/93,4:22:40 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,446,180,405,0,0.55,18,nan
3/16/93,4:23:00 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,447,180,405,0,nan,nan,0.14
3/16/93,4:23:01 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,447,180,406,0,0.42,21,nan
3/16/93,4:23:20 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,448,180,406,0,nan,nan,0.07
3/16/93,4:23:21 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,448,180,407,0,0.42,20,nan
3/16/93,4:23:41 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,449,180,407,0,nan,nan,0.14
3/16/93,4:23:42 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,449,180,408,0,0.42,21,nan
3/16/93,4:24:07 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,450,180,408,0,nan,nan,0.01
3/16/93,4:24:08 PM,1.16.3,FR1,0,4.03,2,1,Pellet,Left,450,180,409,0,0.3,26,nan
3/16/93,4:25:36 PM,1.16.3,FR1,0,4.03,nan,1,Right,Left,450,181,409,0,nan,nan,0.03
3/16/93,7:09:49 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,451,181,409,0,nan,nan,0.76
3/16/93,7:10:05 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,451,181,410,0,15.64,9957,nan
3/16/93,7:10:27 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,452,181,410,0,nan,nan,0.34
3/16/93,7:10:33 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,452,181,411,0,5.69,28,nan
3/16/93,7:11:00 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,453,181,411,0,nan,nan,0.29
3/16/93,7:11:02 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,453,181,412,0,0.54,28,nan
3/16/93,7:11:19 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,454,181,412,0,nan,nan,0.14
3/16/93,7:11:20 PM,1.16.3,FR1,0,4.03,1,1,Pellet,Left,454,181,413,0,0.42,19,nan
3/16/93,7:11:43 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,455,181,413,0,nan,nan,0.09
3/16/93,7:11:47 PM,1.16.3,FR1,0,4.03,2,1,Pellet,Left,455,181,414,0,0.36,27,nan
3/16/93,7:25:53 PM,1.16.3,FR1,0,4.02,nan,1,Right,Left,455,182,414,0,nan,nan,0.24
3/16/93,7:58:35 PM,1.16.3,FR1,0,4.02,nan,1,Right,Left,455,183,414,0,nan,nan,0.38
3/16/93,8:01:15 PM,1.16.3,FR1,0,4.03,nan,1,Right,Left,455,184,414,0,nan,nan,0.3
3/16/93,8:01:17 PM,1.16.3,FR1,0,4.02,nan,1,Right,Left,455,185,414,0,nan,nan,0.69
3/16/93,8:01:20 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,456,185,414,0,nan,nan,0.59
3/16/93,8:01:21 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,456,185,415,0,0.85,2974,nan
3/16/93,8:01:49 PM,1.16.3,FR1,0,4.03,nan,1,Left,Left,457,185,415,0,nan,nan,0.09
3/16/93,8:01:50 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,457,185,416,0,0.91,29,nan
3/16/93,8:05:52 PM,1.16.3,FR1,0,4.02,nan,1,Right,Left,457,186,416,0,nan,nan,0.3
3/16/93,9:30:25 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,458,186,416,0,nan,nan,0.34
3/16/93,9:30:26 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,458,186,417,0,0.67,5316,nan
3/16/93,9:30:49 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,459,186,417,0,nan,nan,0.21
3/16/93,9:30:50 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,459,186,418,0,0.3,24,nan
3/16/93,9:31:23 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,460,186,418,0,nan,nan,0.24
3/16/93,9:31:25 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,460,186,419,0,0.79,35,nan
3/16/93,9:31:46 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,461,186,419,0,nan,nan,0.16
3/16/93,9:31:49 PM,1.16.3,FR1,0,4.02,2,1,Pellet,Left,461,186,420,0,0.36,24,nan
3/16/93,9:32:11 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,462,186,420,0,nan,nan,0.06
3/16/93,9:32:13 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,462,186,421,0,0.55,23,nan
3/16/93,9:32:40 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,463,186,421,0,nan,nan,0.15
3/16/93,9:32:42 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,463,186,422,0,0.91,30,nan
3/16/93,9:33:03 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,464,186,422,0,nan,nan,0.26
3/16/93,9:33:04 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,464,186,423,0,0.3,22,nan
3/16/93,9:33:59 PM,1.16.3,FR1,0,4.02,nan,1,Right,Left,464,187,423,0,nan,nan,0.38
3/16/93,10:39:01 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,465,187,423,0,nan,nan,0.2
3/16/93,10:39:02 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,465,187,424,0,0.48,3958,nan
3/16/93,10:39:41 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,466,187,424,0,nan,nan,0.16
3/16/93,10:39:43 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,466,187,425,0,0.67,41,nan
3/16/93,10:40:09 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,467,187,425,0,nan,nan,0.11
3/16/93,10:40:10 PM,1.16.3,FR1,0,4.02,1,1,Pellet,Left,467,187,426,0,0.3,27,nan
3/16/93,10:40:40 PM,1.16.3,FR1,0,4.02,nan,1,Left,Left,468,187,426,0,nan,nan,0.27
